id, date, year, unknown1, make, model, spec, type, color, transmission, rim, style, size, mile, zip, state
74627,11/24/2010,2004,6,MERCURY,SABLE,GS,4D SEDAN GS,GREY,AUTO,Alloy,AMERICAN,MEDIUM,5391,30212,GA
74628,11/24/2010,2004,6,FORD,F150 PICKUP 2WD V8,XL,EXT CAB 4.6L STX,BLUE,AUTO,Alloy,AMERICAN,LARGE TRUCK,10352,30212,GA
74629,11/24/2010,2003,7,GMC,ENVOY 2WD 6C,SLE,4D UTILITY 4.2L SLE,GREY,AUTO,Alloy,AMERICAN,MEDIUM SUV,7092,30212,GA
74630,11/24/2010,2006,4,FORD,RANGER PICKUP 2WD 4C,XL,REG CAB 2.3L,WHITE,AUTO,Alloy,AMERICAN,SMALL TRUCK,8142,30212,GA
74631,11/24/2010,2002,8,PONTIAC,GRAND PRIX,SE,4D SEDAN SE1,WHITE,AUTO,Covers,AMERICAN,LARGE,4969,30212,GA
74632,11/24/2010,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,BLUE,AUTO,Covers,AMERICAN,MEDIUM,9769,30212,GA
74633,11/24/2010,2007,3,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,GOLD,AUTO,Alloy,AMERICAN,LARGE,11352,30212,GA
74634,11/24/2010,2003,7,TOYOTA,CAMRY 4C,LE,4D SEDAN LE,BLACK,AUTO,Covers,TOP LINE ASIAN,MEDIUM,8548,30212,GA
74635,11/24/2010,2007,3,HONDA,ACCORD 4C,VP,4D SEDAN VP AUTO,BLUE,AUTO,Covers,TOP LINE ASIAN,MEDIUM,12705,30212,GA
74636,11/24/2010,2002,8,NISSAN,XTERRA 2WD V6,SE,4D SPORT UTILITY SE,GREY,AUTO,Alloy,TOP LINE ASIAN,MEDIUM SUV,7755,30212,GA
74637,12/1/2010,2006,4,DODGE,DURANGO 2WD V8,SXT,4D SUV 4.7L,BLUE,AUTO,Alloy,AMERICAN,MEDIUM SUV,12029,30212,GA
74638,12/1/2010,2006,4,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,RED,AUTO,Covers,AMERICAN,MEDIUM SUV,11056,30212,GA
74639,12/1/2010,2007,3,CHRYSLER,PT CRUISER,Tou,4D SEDAN,RED,AUTO,Alloy,AMERICAN,MEDIUM,8622,30212,GA
74640,12/1/2010,2005,5,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,GOLD,AUTO,Covers,AMERICAN,MEDIUM,7319,30212,GA
74641,12/1/2010,2005,5,FORD,MUSTANG V6,Bas,2D COUPE,RED,AUTO,Alloy,AMERICAN,SPORTS,12421,30212,GA
74642,12/1/2010,2008,2,PONTIAC,G6 4C,Bas,4D SEDAN SE1,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,11765,30212,GA
74643,12/1/2010,2006,4,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER 3.5L LS,MAROON,AUTO,Covers,AMERICAN,VAN,7672,30212,GA
74644,12/1/2010,2005,5,PONTIAC,GRAND PRIX,Bas,4D SEDAN,GREY,AUTO,Alloy,AMERICAN,LARGE,8246,30212,GA
74645,12/1/2010,2005,5,FORD,TAURUS,SE,4D SEDAN SE,GOLD,AUTO,Covers,AMERICAN,MEDIUM,6320,30212,GA
74646,12/1/2010,2007,3,HONDA,ACCORD 4C,EX,4D SEDAN EX AUTO,BLUE,AUTO,Alloy,TOP LINE ASIAN,MEDIUM,15384,30212,GA
74647,12/1/2010,2006,4,KIA,RIO,Bas,4D SEDAN,SILVER,AUTO,Covers,OTHER ASIAN,COMPACT,6772,30212,GA
74648,12/1/2010,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,7003,30212,GA
74649,12/1/2010,2003,7,CHEVROLET,1500 SILVERADO PICKU,W/T,REG CAB 4.3L,GREY,AUTO,Alloy,AMERICAN,LARGE TRUCK,7767,30212,GA
74650,12/1/2010,2008,2,DODGE,NITRO 2WD V6,SXT,4D SUV 3.7L,BLACK,AUTO,Alloy,AMERICAN,MEDIUM SUV,15219,30212,GA
74651,12/1/2010,2005,5,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLUE,AUTO,Covers,AMERICAN,MEDIUM,7954,30212,GA
74652,12/8/2010,2007,3,KIA,RONDO V6,EX,4D WAGON,GREY,AUTO,Alloy,OTHER ASIAN,CROSSOVER,11794,30212,GA
74653,12/8/2010,2007,3,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,SILVER,AUTO,Alloy,AMERICAN,LARGE,11674,30212,GA
74654,12/8/2010,2006,4,CHRYSLER,300,Lim,4D SEDAN,GREEN,AUTO,Alloy,AMERICAN,SPECIALTY,12430,30212,GA
74655,12/8/2010,2008,2,DODGE,CHARGER V6,Bas,4D SEDAN 3.5L SE,BLUE,AUTO,Alloy,AMERICAN,SPECIALTY,13679,30212,GA
74656,12/8/2010,2005,5,VOLKSWAGEN,JETTA 5C,Bas,4D SEDAN 2.5L,GREY,AUTO,Alloy,OTHER,SPECIALTY,9257,30212,GA
74657,12/8/2010,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,SILVER,AUTO,Covers,TOP LINE ASIAN,MEDIUM,10173,30212,GA
74658,12/8/2010,2006,4,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,Covers,AMERICAN,MEDIUM,8135,30212,GA
74659,12/8/2010,2006,4,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,MAROON,AUTO,NULL,AMERICAN,MEDIUM,8855,30212,GA
74660,12/8/2010,2006,4,SCION,XB,Bas,4D WAGON,WHITE,AUTO,Special,OTHER ASIAN,MEDIUM,10455,30212,GA
74661,12/8/2010,2006,4,DODGE,CHARGER,Bas,4D SEDAN,GREEN,AUTO,Covers,AMERICAN,SPECIALTY,12180,30212,GA
74662,12/8/2010,2006,4,FORD,FREESTAR FWD V6,SE,PASSENGER 3.9L LX,GREEN,AUTO,Covers,AMERICAN,VAN,8819,30212,GA
74663,12/8/2010,2006,4,CHRYSLER,TOWN & COUNTRY FWD V,Tou,MINIVAN 3.8L,BLUE,AUTO,Alloy,AMERICAN,VAN,12898,30212,GA
74664,12/8/2010,2002,8,CHEVROLET,MONTE CARLO,LS,2D COUPE LS,GOLD,AUTO,Alloy,AMERICAN,LARGE,5519,30212,GA
74665,12/8/2010,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,RED,AUTO,Alloy,AMERICAN,COMPACT,7835,30212,GA
74666,12/8/2010,2005,5,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,Covers,AMERICAN,VAN,7988,30212,GA
74667,12/8/2010,2007,3,FORD,FUSION 4C,S,4D SEDAN S,WHITE,AUTO,NULL,AMERICAN,MEDIUM,10937,30212,GA
74668,12/8/2010,2005,5,CHRYSLER,SEBRING V6,Tou,2D CONVERTIBLE TOURING,SILVER,AUTO,Alloy,AMERICAN,MEDIUM,8134,30212,GA
74669,12/8/2010,2005,5,PONTIAC,VIBE,Bas,4D WAGON,ORANGE,MANUAL,Covers,AMERICAN,MEDIUM,8315,30212,GA
74670,12/8/2010,2007,3,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.5L,GOLD,AUTO,Alloy,AMERICAN,LARGE,10788,30212,GA
74671,12/15/2010,2005,5,MERCURY,SABLE,GS,4D SEDAN GS 3.0L FFV,BEIGE,AUTO,Alloy,AMERICAN,MEDIUM,6773,30212,GA
74672,12/15/2010,2007,3,FORD,TAURUS,SE,4D SEDAN SE,GOLD,AUTO,Covers,AMERICAN,MEDIUM,8811,30212,GA
74673,12/15/2010,2007,3,FORD,TAURUS,SE,4D SEDAN SE,WHITE,AUTO,Covers,AMERICAN,MEDIUM,8561,30212,GA
74674,12/15/2010,2003,7,CHRYSLER,PT CRUISER,Lim,4D SEDAN LIMITED,RED,AUTO,Alloy,AMERICAN,MEDIUM,6949,30212,GA
74675,12/15/2010,2005,5,FORD,TAURUS,SEL,4D SEDAN SEL FFV,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,8717,30212,GA
74676,12/15/2010,2005,5,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,WHITE,AUTO,Covers,AMERICAN,MEDIUM,7238,30212,GA
74677,12/15/2010,2003,7,HYUNDAI,ELANTRA,GLS,4D SEDAN,GOLD,MANUAL,Covers,OTHER ASIAN,MEDIUM,5287,30212,GA
74678,12/15/2010,2006,4,VOLKSWAGEN,JETTA 5C,Bas,4D SEDAN,BLUE,MANUAL,Alloy,OTHER,SPECIALTY,10735,30212,GA
74679,12/15/2010,2004,6,CHRYSLER,SEBRING 4C,LX,4D SEDAN,GREEN,AUTO,Alloy,AMERICAN,MEDIUM,6054,30212,GA
74680,12/15/2010,2005,5,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,GREY,AUTO,Alloy,AMERICAN,MEDIUM,8150,30212,GA
74681,12/15/2010,2006,4,KIA,SPECTRA,EX,4D SEDAN EX,GOLD,AUTO,Covers,OTHER ASIAN,MEDIUM,8275,30212,GA
74682,12/15/2010,2006,4,FORD,FOCUS,ZX4,4D SEDAN ZX4 SE,BLUE,AUTO,Alloy,AMERICAN,COMPACT,7422,30212,GA
74683,12/15/2010,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,BLACK,AUTO,Covers,AMERICAN,MEDIUM,7409,30212,GA
74684,12/15/2010,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,GREY,AUTO,Covers,AMERICAN,MEDIUM,7915,30212,GA
74685,12/15/2010,2004,6,CHEVROLET,COLORADO PICKUP 2WD,LS,CREW CAB 3.5L LS,MAROON,AUTO,Alloy,AMERICAN,SMALL TRUCK,10314,30212,GA
74686,12/15/2010,2006,4,MERCURY,MARINER 2WD V6,Bas,4D SUV 3.0L,WHITE,AUTO,Alloy,AMERICAN,SMALL SUV,10877,30212,GA
74687,12/15/2010,2003,7,SATURN,L SERIES,L30,4D SEDAN L300,GREEN,AUTO,Alloy,AMERICAN,MEDIUM,6696,30212,GA
74688,12/15/2010,2007,3,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,MAROON,AUTO,Alloy,AMERICAN,CROSSOVER,13728,30212,GA
74689,12/22/2010,2004,6,FORD,EXPLORER 2WD V6,XLT,4D SUV 4.0L FFV XLT,GOLD,AUTO,Alloy,AMERICAN,MEDIUM SUV,9066,30212,GA
74690,12/22/2010,2004,6,HONDA,CIVIC,LX,2D COUPE LX AUTO,BLACK,AUTO,Covers,TOP LINE ASIAN,COMPACT,7545,30212,GA
74691,12/22/2010,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,SILVER,AUTO,Covers,AMERICAN,MEDIUM,11454,30212,GA
74692,12/22/2010,2001,9,CHRYSLER,PT CRUISER,Bas,4D SEDAN,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,4783,30212,GA
74693,12/22/2010,2007,3,DODGE,CHARGER V6,Bas,4D SEDAN 3.5L,SILVER,AUTO,Covers,AMERICAN,SPECIALTY,13210,30212,GA
74694,12/22/2010,2005,5,NISSAN,ALTIMA,S,4D SEDAN S,GREY,AUTO,Covers,TOP LINE ASIAN,MEDIUM,9842,30212,GA
74695,12/22/2010,2003,7,TOYOTA,AVALON,XL,4D SEDAN XL,SILVER,AUTO,Alloy,TOP LINE ASIAN,LARGE,9376,30212,GA
74696,12/22/2010,2008,2,KIA,RONDO V6,EX,4D WAGON,WHITE,AUTO,Alloy,OTHER ASIAN,CROSSOVER,11469,30212,GA
74697,12/22/2010,2004,6,FORD,TAURUS,SE,4D SEDAN SE,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,6094,30212,GA
74698,12/22/2010,2005,5,DODGE,DURANGO 2WD V8,SLT,4D SUV 4.7L SLT,BLUE,AUTO,Alloy,AMERICAN,MEDIUM SUV,10783,30212,GA
74699,12/22/2010,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,PURPLE,AUTO,Covers,AMERICAN,COMPACT,7512,30212,GA
74700,12/22/2010,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN,BLACK,AUTO,Covers,TOP LINE ASIAN,MEDIUM,11205,30212,GA
74701,12/22/2010,2005,5,VOLVO,S40,Bas,4D SEDAN 2.4I,BLUE,AUTO,Alloy,OTHER,SPECIALTY,10480,30212,GA
74702,12/22/2010,2007,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,MANUAL,Covers,AMERICAN,MEDIUM,9146,30212,GA
74703,12/22/2010,2007,3,TOYOTA,CAMRY 4C,LE,4D SEDAN CE,WHITE,AUTO,Covers,TOP LINE ASIAN,MEDIUM,15156,30212,GA
74704,12/22/2010,2005,5,MERCURY,MOUNTAINEER AWD V6,,4D SUV 4.0L,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,10854,30212,GA
74705,12/22/2010,2006,4,HONDA,CIVIC,EX,4D SEDAN EX AUTO,RED,MANUAL,Alloy,TOP LINE ASIAN,COMPACT,12301,30212,GA
74706,1/14/2009,2006,3,CHRYSLER,PACIFICA AWD 3.5L V6,Tou,4D SPORT TOURING,BLUE,AUTO,Alloy,AMERICAN,CROSSOVER,13424,35004,AL
74707,1/14/2009,2002,7,CHRYSLER,CONCORDE 3.5L V6 MPI,LXi,4D SEDAN LXI,GOLD,AUTO,Alloy,AMERICAN,LARGE,3255,35004,AL
74708,1/14/2009,2006,3,FORD,FREESTYLE FWD V6 3.0,SE,4D CUV 3.0L SE,BLACK,AUTO,Alloy,AMERICAN,CROSSOVER,8736,35004,AL
74709,1/14/2009,2003,6,PONTIAC,MONTANA 3.4L V6 EFI,,4D MINIVAN 3.4L,SILVER,AUTO,Alloy,AMERICAN,VAN,3264,35004,AL
74710,1/14/2009,2005,4,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,COMPACT,3898,35004,AL
74711,1/14/2009,2003,6,PONTIAC,GRAND PRIX 3.8L V6 M,GT,4D SEDAN GT,BEIGE,AUTO,NULL,AMERICAN,LARGE,4256,35004,AL
74712,1/14/2009,2004,5,NISSAN,SENTRA 1.8L I-4 EFI,S,4D SEDAN 1.8S,SILVER,AUTO,Alloy,TOP LINE ASIAN,COMPACT,4819,35004,AL
74713,1/21/2009,2004,5,NISSAN,XTERRA 2WD V6 3.3L V,SE,4D SPORT UTILITY,GREEN,AUTO,Alloy,TOP LINE ASIAN,MEDIUM SUV,8294,35004,AL
74714,1/21/2009,2005,4,FORD,FOCUS 2.0L I-4 SFI D,ZX4,4D SEDAN ZX4,BLACK,AUTO,Alloy,AMERICAN,COMPACT,4981,35004,AL
74715,1/21/2009,2004,5,BUICK,RAINIER RWD V6 4.2L,CXL,4D SUV CXL,GOLD,AUTO,Alloy,AMERICAN,MEDIUM SUV,7785,35004,AL
74716,1/21/2009,2005,4,NISSAN,ALTIMA 2.5L I4 MPI,Bas,4D SEDAN,MAROON,AUTO,Covers,TOP LINE ASIAN,MEDIUM,8399,35004,AL
74717,1/21/2009,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,WHITE,AUTO,Alloy,AMERICAN,LARGE,7614,35004,AL
74718,1/21/2009,2004,5,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN SE,GREY,AUTO,Covers,AMERICAN,MEDIUM,4169,35004,AL
74719,1/21/2009,2004,5,KIA,OPTIMA 4C 2.4L I4 MP,EX,4D SEDAN LX,SILVER,AUTO,Covers,OTHER ASIAN,MEDIUM,3347,35004,AL
74720,1/21/2009,2005,4,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,GREEN,AUTO,Alloy,AMERICAN,MEDIUM SUV,8069,35004,AL
74721,1/21/2009,2005,4,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,GOLD,AUTO,Alloy,AMERICAN,LARGE TRUCK,10127,35004,AL
74722,1/21/2009,2004,5,GMC,ENVOY 2WD 6C 4.2L I-,SLE,4D UTILITY 4.2L SLE,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,6737,35004,AL
74723,1/21/2009,2003,6,CADILLAC,CTS 3.2L V6 SFI,,4D SEDAN,BLUE,AUTO,Alloy,AMERICAN,SPECIALTY,8417,35004,AL
74724,1/21/2009,2005,4,CHEVROLET,COBALT 2.2L I4 MPI,Bas,4D SEDAN,BLUE,AUTO,Covers,AMERICAN,COMPACT,5896,35004,AL
74725,1/28/2009,2003,6,CADILLAC,ESCALADE 2WD,Bas,4D SUV 5.3L,GREY,AUTO,Alloy,AMERICAN,LARGE SUV,14032,35004,AL
74726,1/28/2009,2004,5,CHRYSLER,TOWN & COUNTRY FWD V,Bas,MINIVAN 3.3L SPORT,BLUE,AUTO,Alloy,AMERICAN,VAN,5381,35004,AL
74727,1/28/2009,2005,4,CHEVROLET,EQUINOX FWD V6 3.4L,LT,4D SUV LT,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,9196,35004,AL
74728,1/28/2009,2003,6,CHRYSLER,PT CRUISER 2.4L I-4,Lim,4D SEDAN LIMITED,BLUE,AUTO,Alloy,AMERICAN,MEDIUM,4838,35004,AL
74729,1/28/2009,2007,2,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN EX,SILVER,AUTO,Alloy,OTHER ASIAN,MEDIUM,6761,35004,AL
74730,1/28/2009,2003,6,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L LS,RED,AUTO,Alloy,AMERICAN,MEDIUM SUV,6596,35004,AL
74731,1/28/2009,2005,4,MAZDA,TRIBUTE 2WD 4C 2.3L,i,4D SPORT UTILITY I,GREY,AUTO,Alloy,OTHER ASIAN,SMALL SUV,7974,35004,AL
74732,1/28/2009,2006,3,PONTIAC,MONTANA FWD 3.5L V6,SV6,4D MINIVAN EXT 3.5L,BLUE,AUTO,Alloy,AMERICAN,VAN,0,35004,AL
74733,1/28/2009,2004,5,MITSUBISHI,ECLIPSE 2.4L I4 EFI,GS,2D COUPE GS,WHITE,AUTO,Alloy,OTHER ASIAN,SPORTS,5617,35004,AL
74734,2/11/2009,2006,3,CHEVROLET,AVEO 1.6L I4 EFI,LS,4D SEDAN LS,GREY,MANUAL,Alloy,AMERICAN,COMPACT,5091,35004,AL
74735,2/11/2009,2006,3,DODGE,DURANGO 2WD V8 4.7L,Adv,4D SUV 4.7L ADVENTURER,BLUE,AUTO,Alloy,AMERICAN,MEDIUM SUV,11063,35004,AL
74736,2/11/2009,2004,5,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,GOLD,AUTO,Alloy,AMERICAN,MEDIUM,9232,35004,AL
74737,2/11/2009,2007,2,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,BLUE,AUTO,Alloy,OTHER ASIAN,MEDIUM,6331,35004,AL
74738,2/11/2009,2003,6,MERCURY,SABLE 3.0L V6 4V /EF,LS,4D SEDAN LS PREMIUM,BLACK,AUTO,NULL,AMERICAN,MEDIUM,4431,35004,AL
74739,2/11/2009,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,4D SEDAN LS,PURPLE,AUTO,Covers,AMERICAN,COMPACT,5922,35004,AL
74740,2/11/2009,2006,3,CHEVROLET,MONTE CARLO 3.5L V6,LT,2D COUPE LT,SILVER,AUTO,Alloy,AMERICAN,LARGE,8939,35004,AL
74741,2/11/2009,2005,4,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,RED,AUTO,Alloy,AMERICAN,LARGE,7118,35004,AL
74742,2/11/2009,2006,3,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN,GOLD,MANUAL,Alloy,OTHER ASIAN,MEDIUM,5631,35004,AL
74743,2/11/2009,2006,3,JEEP,LIBERTY 4WD V6 3.7L,Spo,4D SUV,BLACK,AUTO,Alloy,AMERICAN,SMALL SUV,11472,35004,AL
74744,2/11/2009,2006,3,KIA,SEDONA 3.8L V6 MPI,EX,4D WAGON LX,BLACK,AUTO,Alloy,OTHER ASIAN,VAN,8529,35004,AL
74745,2/11/2009,2005,4,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,COMPACT,7804,35004,AL
74746,2/11/2009,2005,4,DODGE,DAKOTA PICKUP 2WD V6,ST,EXT CAB 3.7L,BLACK,AUTO,Alloy,AMERICAN,SMALL TRUCK,8493,35004,AL
74747,2/11/2009,2006,3,KIA,SEDONA 3.8L V6 MPI,EX,4D WAGON LX,BLACK,AUTO,NULL,OTHER ASIAN,VAN,7828,35004,AL
74748,2/11/2009,2004,5,NISSAN,QUEST 3.5L V6 MPI,S,4D WAGON S,GOLD,AUTO,Alloy,TOP LINE ASIAN,VAN,9280,35004,AL
74749,2/18/2009,2005,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,BLUE,AUTO,Alloy,AMERICAN,VAN,5649,35004,AL
74750,2/18/2009,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,WHITE,MANUAL,Covers,AMERICAN,MEDIUM,5903,35004,AL
74751,2/18/2009,2005,4,ISUZU,ASCENDER 2WD 6C 4.2L,Lux,SPORT UTILITY,BLACK,AUTO,Alloy,OTHER ASIAN,MEDIUM SUV,8106,35004,AL
74752,2/18/2009,2003,6,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES DURATEC,BEIGE,AUTO,Alloy,AMERICAN,MEDIUM,7931,35004,AL
74753,2/18/2009,2004,5,PONTIAC,GRAND PRIX 3.8L V6 S,GTP,4D SEDAN GTP,BLACK,AUTO,Alloy,AMERICAN,LARGE,7619,35004,AL
74754,2/18/2009,2004,5,SUZUKI,VITARA 2WD 4C MFI V6,LX,4D HARDTOP LX,YELLOW,AUTO,Alloy,OTHER ASIAN,SMALL SUV,5540,35004,AL
74755,2/18/2009,2003,6,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,GOLD,AUTO,Covers,AMERICAN,LARGE,4336,35004,AL
74756,2/18/2009,2005,4,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,5837,35004,AL
74757,2/18/2009,2006,3,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L,WHITE,AUTO,Alloy,AMERICAN,VAN,9900,35004,AL
74758,2/18/2009,2006,3,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,10334,35004,AL
74759,2/18/2009,2005,4,FORD,FOCUS 2.0L I-4 SFI D,ZX4,4D SEDAN ZX4,RED,AUTO,Covers,AMERICAN,COMPACT,5227,35004,AL
74760,2/18/2009,2003,6,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,MAROON,AUTO,Alloy,AMERICAN,MEDIUM,3641,35004,AL
74761,2/18/2009,2003,6,DODGE,DURANGO 2WD V8 4.7L,Spo,4D SUV 4.7L,SILVER,AUTO,Alloy,AMERICAN,MEDIUM SUV,5349,35004,AL
74762,2/18/2009,2002,7,MAZDA,TRIBUTE 2WD V6 3.0L,ES,4D SPORT UTILITY ES,GREEN,AUTO,Alloy,OTHER ASIAN,SMALL SUV,5062,35004,AL
74763,2/18/2009,2007,2,CHRYSLER,PT CRUISER 2.4L I4 S,Tou,4D SEDAN,MAROON,AUTO,NULL,AMERICAN,MEDIUM,7731,35004,AL
74764,2/18/2009,2005,4,NISSAN,XTERRA 2WD V6 4.0L V,SE,4D SPORT UTILITY,SILVER,AUTO,Alloy,TOP LINE ASIAN,MEDIUM SUV,10063,35004,AL
74765,2/18/2009,2003,6,CHRYSLER,PT CRUISER 2.4L I4 M,Bas,4D SEDAN,GOLD,AUTO,Covers,AMERICAN,MEDIUM,4610,35004,AL
74766,2/18/2009,2006,3,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,WHITE,MANUAL,Covers,OTHER ASIAN,MEDIUM,5606,35004,AL
74767,2/18/2009,2005,4,CHEVROLET,COBALT 2.2L I4 MPI,Bas,4D SEDAN,SILVER,AUTO,Covers,AMERICAN,COMPACT,5584,35004,AL
74768,2/18/2009,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,GOLD,AUTO,Covers,AMERICAN,LARGE,5741,35004,AL
74769,2/18/2009,2004,5,CHRYSLER,TOWN & COUNTRY FWD V,LX,MINIVAN 3.3L LX,GREY,AUTO,Alloy,AMERICAN,VAN,5969,35004,AL
74770,2/25/2009,2005,4,TOYOTA,TUNDRA PICKUP 2WD V6,SR5,EXT CAB 4.0L SR5,GREY,AUTO,Alloy,TOP LINE ASIAN,LARGE TRUCK,8197,35004,AL
74771,2/25/2009,2006,3,CHEVROLET,MALIBU V6 3.5L V6 SF,LT,4D SEDAN LT,WHITE,AUTO,Alloy,AMERICAN,MEDIUM,7948,35004,AL
74772,2/25/2009,2005,4,CHRYSLER,SEBRING 4C 2.4L I4 S,Bas,4D SEDAN,BLACK,AUTO,Alloy,AMERICAN,MEDIUM,5248,35004,AL
74773,2/25/2009,2005,4,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN EX,BLACK,AUTO,Alloy,OTHER ASIAN,MEDIUM,4296,35004,AL
74774,2/25/2009,2005,4,DODGE,CARAVAN FWD V6 3.3L,SXT,MINIVAN 3.3L SE,GREY,AUTO,Alloy,AMERICAN,VAN,6457,35004,AL
74775,2/25/2009,2003,6,FORD,WINDSTAR FWD V6 3.8L,LX,PASSENGER 3.8L LX,GREEN,AUTO,Alloy,AMERICAN,VAN,3960,35004,AL
74776,2/25/2009,2006,3,CHRYSLER,SEBRING V6 2.7L V6 M,Tou,4D SEDAN TOURING,GREEN,AUTO,Alloy,AMERICAN,MEDIUM,6678,35004,AL
74777,2/25/2009,2004,5,FORD,EXPLORER 2WD V6 4.0L,XLT,4D SUV 4.0L FFV XLT,BLUE,AUTO,Alloy,AMERICAN,MEDIUM SUV,7765,35004,AL
74778,2/25/2009,2003,6,CHEVROLET,VENTURE FWD V6 3.4L,LS,PASSENGER 3.4L,BLUE,AUTO,Alloy,AMERICAN,VAN,4688,35004,AL
74779,2/25/2009,2006,3,FORD,FREESTAR FWD V6 3.9L,SE,PASSENGER 3.9L LX,MAROON,AUTO,Alloy,AMERICAN,VAN,6984,35004,AL
74780,2/25/2009,2003,6,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L LS,GREY,AUTO,Alloy,AMERICAN,MEDIUM SUV,6682,35004,AL
74781,2/25/2009,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,SILVER,AUTO,Alloy,AMERICAN,LARGE,9036,35004,AL
74782,2/25/2009,2004,5,CHEVROLET,AVEO 1.6L I-4 MPI DO,Bas,4D SEDAN,GREY,AUTO,Alloy,AMERICAN,COMPACT,3913,35004,AL
74783,2/25/2009,2006,3,HYUNDAI,SONATA 4C 2.4L I4 MP,GL,4D SEDAN GLS,BLUE,AUTO,Alloy,OTHER ASIAN,MEDIUM,NULL,35004,AL
74784,2/25/2009,2006,3,CHRYSLER,TOWN & COUNTRY 2WD V,LX,MINIVAN 3.3L,BLUE,AUTO,Alloy,AMERICAN,VAN,8005,35004,AL
74785,2/25/2009,2005,4,GMC,ENVOY 4WD 6C 4.2L I6,SLE,4D UTILITY 4.2L,BLACK,AUTO,Alloy,AMERICAN,MEDIUM SUV,11943,35004,AL
74786,2/25/2009,2005,4,SCION,XA 1.5L I4 EFI,Bas,4D HATCHBACK,GREY,AUTO,Alloy,OTHER ASIAN,COMPACT,7361,35004,AL
